"Spautin-1","2506","C1=CC(=CC=C1CNC2=NC=NC3=C2C=C(C=C3)F)F","51037431"
"TPCK","2507","CC1=CC=C(C=C1)S(=O)(=O)NC(CC2=CC=CC=C2)C(=O)CCl","439647"
"Amastatin","2508","CC(C)CC(C(C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(=O)O)C(=O)O)O)N","439518"
"LACTOBIONIC ACID","2509","C(C1C(C(C(C(O1)OC(C(CO)O)C(C(C(=O)O)O)O)O)O)O)O","7314"
"Aderbasib","2510","COC(=O)N1CC2(CC2)CC(C1C(=O)N3CCN(CC3)C4=CC=CC=C4)C(=O)NO","16070111"
"gm 1489","2511","CC(C)CC(CC(=O)O)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(C)C3=CC=CC=C3","10322165"
"FADROZOLE","2512","C1CC(N2C=NC=C2C1)C3=CC=C(C=C3)C#N","59693"
"217645-70-0","2513","CC1CN(CCN1C(=O)COC2=C(C=C(C=C2)Cl)NC(=O)N)CC3=CC=C(C=C3)F","512282"
"MK-0812","2514","CC(C)C1(CCC(C1)NC2CCOCC2OC)C(=O)N3CCC4=NC=C(C=C4C3)C(F)(F)F","11180808"
"AZD8797","2515","CC(C)CC(CO)NC1=NC(=NC2=C1SC(=N2)N)SC(C)C3=CC=CC=C3","11965767"
"Seviteronel","2516","CC(C)C(C1=CC2=CC(=C(C=C2C=C1)OC(F)F)OC(F)F)(C3=NNN=C3)O","78357816"
"Parecoxib sodium","2517","CCC(=O)[N-]S(=O)(=O)C1=CC=C(C=C1)C2=C(ON=C2C3=CC=CC=C3)C.[Na+]","15895902"
"WAY-262611","2518","C1CN(CCC1CN)C2=NC=CC(=N2)C3=CC4=CC=CC=C4C=C3","25199517"
"HPI 1","2519","CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC=CC=C3OC)C4=CC(=CC=C4)O)C(=O)OCCOC","2926768"
"Glasdegib","2520","CN1CCC(CC1C2=NC3=CC=CC=C3N2)NC(=O)NC4=CC=C(C=C4)C#N","25166913"
"BMS-983970","2521","C1CC1CC(C(CCC(F)(F)F)C(=O)NC2C(=O)NC3=C(C=CC=C3F)C(=N2)C4=CC=CC=C4)C(=O)N","73388374"
"TOLRESTAT","2522","CN(CC(=O)O)C(=S)C1=CC=CC2=C1C=CC(=C2C(F)(F)F)OC","53359"
"cerulenin","2523","CC=CCC=CCCC(=O)C1C(O1)C(=O)N","5282054"
"Riociguat","2524","CN(C1=C(N=C(N=C1N)C2=NN(C3=C2C=CC=N3)CC4=CC=CC=C4F)N)C(=O)OC","11304743"
"Mitapivat","2525","C1CC1CN2CCN(CC2)C(=O)C3=CC=C(C=C3)NS(=O)(=O)C4=CC=CC5=C4N=CC=C5","59634741"
"Enasidenib","2526","CC(C)(CNC1=NC(=NC(=N1)NC2=CC(=NC=C2)C(F)(F)F)C3=NC(=CC=C3)C(F)(F)F)O","89683805"
"AGI-6780","2527","C1CC1NS(=O)(=O)C2=CC(=C(C=C2)C3=CSC=C3)NC(=O)NC4=CC=CC(=C4)C(F)(F)F","71299339"
"2-iminobiotin","2528","C1C2C(C(S1)CCCCC(=O)O)N=C(N2)N","128878"
"spermidine","2529","C(CCNCCCN)CN","1102"
"rotenone","2530","CC(=C)C1CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4C3=O)OC)OC","6758"
"1218942-37-0","2531","CN1C(=O)C=C2C(=C1C3=CC(=CC=C3)N(C)C)C(=O)N(N2)C4=CC=CC=C4Cl","58496428"
"JZL195","2532","C1CN(CCN1CC2=CC(=CC=C2)OC3=CC=CC=C3)C(=O)OC4=CC=C(C=C4)[N+](=O)[O-]","46232606"
"ISODONOL","2533","CC1(CCC(C23C1C(C(C45C2CCC(C4O)C(=C)C5=O)(OC3)O)O)O)C","49867940"
"Lemborexant","2534","CC1=NC(=NC=C1OCC2(CC2C(=O)NC3=NC=C(C=C3)F)C4=CC(=CC=C4)F)C","56944144"
"CompB","2535","CCN1C2=CC=CC=C2N(C1=O)C3CCN(CC3CO)CC4CCCCCCC4","5311194"
"GSK484","2536","CN1C2=C(C=C(C=C2OC)C(=O)N3CCC(C(C3)N)O)N=C1C4=CC5=CC=CC=C5N4CC6CC6","86340175"
"KPT-9274","2537","C1CN(CCC1(F)F)C(=O)C2=CC=C(C=C2)C3=CC(=C4C(=C3)C=C(O4)CNC(=O)C=CC5=CN=C(C=C5)N)C6=CC=C(C=C6)F","117779453"
"Pradigastat","2538","C1CC(CCC1CC(=O)O)C2=CC=C(C=C2)C3=NC=C(C=C3)NC4=CN=C(C=C4)C(F)(F)F","53387035"
"ST 2825","2539","C1CC2(CC3N(C2=O)C(CCS3)C(=O)N)N(C1)C(=O)CC4=CC=C(C=C4)NC(=O)COC5=C(C=C(C=C5)Cl)Cl","24808138"
"GSK2256294A","2540","CC1=NC(=NC(=N1)NC)NC2CCCC(C2)C(=O)NCC3=C(C=C(C=C3)C#N)C(F)(F)F","59448236"
"1357171-62-0","2541","C1=CC=C(C=C1)C2=CC=C(C=C2)CNC3=C(N=NC(=N3)C4=CC=CC=N4)C5=CC=CC=C5","46742353"
"JNJ-42041935","2542","C1=C2C(=CC(=C1Cl)OC(F)(F)F)N=C(N2)N3C=C(C=N3)C(=O)O","45102710"
"ML240","2543","COC1=CC=CC2=C1N=C(N=C2NCC3=CC=CC=C3)N4C5=CC=CC=C5N=C4N","49830258"
"1346528-06-0","2544","C1CCC2=C(C1)C(=NC(=N2)N3CCOC4=CC=CC=C43)NCC5=CC=CC=C5","49830260"
"CB-5083","2545","CC1=CC2=C(C=CC=C2N1C3=NC4=C(COCC4)C(=N3)NCC5=CC=CC=C5)C(=O)N","73051434"
"NMS-859","2546","C1=CC=C2C(=C1)C(=NS2(=O)=O)NC3=CC(=CC=C3)NC(=O)CCl","71607189"
"BQU57","2547","CC1=NN(C2=C1C(C(=C(O2)N)C#N)C3=CC=C(C=C3)C(F)(F)F)C","77845606"
"ML-327","2548","C1=CC=C(C=C1)C2=CC(=NO2)C(=O)NCCCNC(=O)C3=CC=CNC3=O","60167648"
"Yohimbine","2549","COC(=O)C1C(CCC2C1CC3C4=C(CCN3C2)C5=CC=CC=C5N4)O","8969"
"Talampanel","2550","CC1CC2=CC3=C(C=C2C(=NN1C(=O)C)C4=CC=C(C=C4)N)OCO3","164509"
"Prinaberel","2551","C=CC1=CC(=CC2=C1OC(=N2)C3=CC(=C(C=C3)O)F)O","656954"
"Erteberel","2552","C1CC2C(C1)C3=C(C=CC(=C3)O)OC2C4=CC=C(C=C4)O","10286159"
"naringenin","2553","C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O","439246"
"Risedronate sodium","2554","C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)[O-].[Na+]","4194514"
"Alvimopan","2555","CC1CN(CCC1(C)C2=CC(=CC=C2)O)CC(CC3=CC=CC=C3)C(=O)NCC(=O)O","5488548"
"GW-791343","2556","CC1=C(C=C(C=C1)CN2CCNCC2)NC(=O)CNC3=CC(=C(C=C3)F)F","9848160"
"CHEMBL562308","2557","C1C2CC3CC1CC(C2)(C3)CC(=O)NC4=CC=CC5=C4C=CC(=N5)NCCNCCO","10310632"
"A 839977","2558","C1=CC=C(C(=C1)CNC2=NN=NN2C3=C(C(=CC=C3)Cl)Cl)OC4=CC=CC=N4","53325875"
"Resiquimod","2559","CCOCC1=NC2=C(N1CC(C)(C)O)C3=CC=CC=C3N=C2N","159603"
"GS-9620","2560","CCCCOC1=NC2=C(C(=N1)N)NC(=O)CN2CC3=CC(=CC=C3)CN4CCCC4","46241268"
"Gardiquimod","2561","CCNCC1=NC2=C(N1CC(C)(C)O)C3=CC=CC=C3N=C2N","44592366"
"propofol","2562","CC(C)C1=C(C(=CC=C1)C(C)C)O","4943"
"Cgs 21680","2563","CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=C(N=C3N)NCCC4=CC=C(C=C4)CCC(=O)O)O)O","3086599"
"Preladenant","2564","COCCOC1=CC=C(C=C1)N2CCN(CC2)CCN3C4=C(C=N3)C5=NC(=NN5C(=N4)N)C6=CC=CO6","10117987"
"prednisolone acetate","2565","CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)O","5834"
"Nandrolone phenpropionate","2566","CC12CCC3C(C1CCC2OC(=O)CCC4=CC=CC=C4)CCC5=CC(=O)CCC35","229455"
"Nitogenin","2567","CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)O)C)C)C)OC1","10536"
"Prostaglandin E2","2568","CCCCCC(C=CC1C(CC(=O)C1CC=CCCCC(=O)O)O)O","5280360"
"Ramatroban","2569","C1CC2=C(CC1NS(=O)(=O)C3=CC=C(C=C3)F)C4=CC=CC=C4N2CCC(=O)O","123879"
"PF-04418948","2570","COC1=CC2=C(C=C1)C=C(C=C2)OCC3(CN(C3)C(=O)C4=CC=C(C=C4)F)C(=O)O","25114442"
"Masoprocol","2571","CC(CC1=CC(=C(C=C1)O)O)C(C)CC2=CC(=C(C=C2)O)O","71398"
"Parogrelil","2572","C1=CC(=CN=C1)CNC2=C(C(=O)NN=C2OCCCC3=CC=C(C=C3)Cl)Br","9803788"
"906673-24-3","2573","B1(C2=C(CO1)C=C(C=C2)OC3=CC=C(C=C3)C#N)O","44591583"
"1155877-97-6","2574","COC1=C(C=C(C=C1)CC2=CC=C(C=C2)NC(=O)N)C3=CC(=CC=C3)Cl","57703712"
"PF-2545920","2575","CN1C=C(C(=N1)C2=CC=C(C=C2)OCC3=NC4=CC=CC=C4C=C3)C5=CC=NC=C5","11581936"
"proscillaridin","2576","CC1C(C(C(C(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)O)O","5284613"
"APTO-253","2577","CC1=C(C2=C(N1)C=CC(=C2)F)C3=NC4=C(N3)C5=C(C6=C4C=CC=N6)N=CC=C5","11960271"
"Rifapentina","2578","CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C(=C2C=NN5CCN(CC5)C6CCCC6)O)O)C","135659016"
"Kartogenin","2579","C1=CC=C(C=C1)C2=CC=C(C=C2)NC(=O)C3=CC=CC=C3C(=O)O","2826191"
"pentagastrin","2580","CC(C)(C)OC(=O)NCCC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CCSC)C(=O)NC(CC(=O)O)C(=O)NC(CC3=CC=CC=C3)C(=O)N","9853654"
"CASIN","2581","C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)C4=CC=CC=C4)NCCO","2882155"
"calindol","2582","CC(C1=CC=CC2=CC=CC=C21)NCC3=CC4=CC=CC=C4N3","9882793"
"Aloxistatin","2583","CCOC(=O)C1C(O1)C(=O)NC(CC(C)C)C(=O)NCCC(C)C","65663"
"otenabant","2584","CCNC1(CCN(CC1)C2=NC=NC3=C2N=C(N3C4=CC=C(C=C4)Cl)C5=CC=CC=C5Cl)C(=O)N","10052040"
"sibutramine","2585","CC(C)CC(C1(CCC1)C2=CC=C(C=C2)Cl)N(C)C","5210"
"Tegaserod","2586","CCCCCN=C(N)NN=CC1=CNC2=C1C=C(C=C2)OC","135409453"
"Antimycin A","2587","CCCCCCC1C(C(OC(=O)C(C(OC1=O)C)NC(=O)C2=C(C(=CC=C2)NC=O)O)C)OC(=O)CC(C)C","14957"
"AC1NUNML","2588","COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O","5484444"
"methylene blue","2589","CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2.[Cl-]","6099"
"piperaquine","2590","C1CN(CCN1CCCN2CCN(CC2)C3=C4C=CC(=CC4=NC=C3)Cl)C5=C6C=CC(=CC6=NC=C5)Cl","122262"
"Pizotifen","2591","CN1CCC(=C2C3=C(CCC4=CC=CC=C42)SC=C3)CC1","27400"
"Balicatib","2592","CCCN1CCN(CC1)C2=CC=C(C=C2)C(=O)NC3(CCCCC3)C(=O)NCC#N","10201696"
"Benzamil","2593","C1=CC=C(C=C1)CN=C(N)NC(=O)C2=C(N=C(C(=N2)Cl)N)N","108107"
"865231-46-5","2594","CC#CC(CC(=O)O)C1=CC=C(C=C1)OCC2=CC=CC(=C2)C3=CC=C(C=C3)C(F)(F)F","46854655"
"pantoprazole","2595","COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC","4679"
"928774-43-0","2596","CC1=C2C(CCOC2=CC=C1)NC3=CC(=CN4C3=NC(=C4)C)C(=O)N(C)CCO","25134521"
"Atiprimod","2597","CCCC1(CCC2(CC1)CCN(C2)CCCN(CC)CC)CCC","129869"
"38609-97-1","2598","C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3N2CC(=O)O","38072"
"Retigabine","2599","CCOC(=O)NC1=C(C=C(C=C1)NCC2=CC=C(C=C2)F)N","121892"
"NIGULDIPINE","2600","CC1=C(C(C(=C(N1)C)C(=O)OCCCN2CCC(CC2)(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC","1236"
"409345-29-5","2601","COC1CCC(CC1)C(=O)C2=CC3=CC4=C(N=C3C=C2)OCCC4","11313361"
"CHEMBL2325079","2602","C1CC(CC(C1)NC(=O)C2CCN(CC2)C3=NC4=C(O3)C=C(C(=C4)Cl)C5=CC=C(C=C5)Cl)CO","53252516"
"Caroverine","2603","CCN(CC)CCN1C2=CC=CC=C2N=C(C1=O)CC3=CC=C(C=C3)OC","65709"
"Cebranopadol","2604","CN(C)C1(CCC2(CC1)C3=C(CCO2)C4=C(N3)C=CC(=C4)F)C5=CC=CC=C5","11848225"
"homoharringtonine","2605","CC(C)(CCCC(CC(=O)OC)(C(=O)OC1C2C3=CC4=C(C=C3CCN5C2(CCC5)C=C1OC)OCO4)O)O","285033"
"Secoisolariciresinol","2606","COC1=C(C=CC(=C1)CC(CO)C(CC2=CC(=C(C=C2)O)OC)CO)O","65373"
"Octocrylene","2607","CCCCC(CC)COC(=O)C(=C(C1=CC=CC=C1)C2=CC=CC=C2)C#N","22571"
"56990-57-9","2608","C1=CC2=C(C=C(C(=C2N=C1)O)N=NC3=CC4=C(C=C3)C=C(C=C4)S(=O)(=O)O)S(=O)(=O)O","92577"
"Efaproxiral","2609","CC1=CC(=CC(=C1)NC(=O)CC2=CC=C(C=C2)OC(C)(C)C(=O)O)C","122335"
"CX-5461","2610","CC1=CN=C(C=N1)CNC(=O)C2=C3N(C4=CC=CC=C4S3)C5=C(C2=O)C=CC(=N5)N6CCCN(CC6)C","25257557"
"Nesbuvir","2611","CNC(=O)C1=C(OC2=CC(=C(C=C21)C3CC3)N(CCO)S(=O)(=O)C)C4=CC=C(C=C4)F","11561383"
"5-hydroxy-L-tryptophan","2612","C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N","439280"
"FCCP","2613","C1=CC(=CC=C1NN=C(C#N)C#N)OC(F)(F)F","3330"
"brefeldin A","2614","CC1CCCC=CC2CC(CC2C(C=CC(=O)O1)O)O","6436187"
"Flavopiridol","2615","CN1CCC(C(C1)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O","5459219"
"Artenimol","2616","CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)O)C","107770"
"dacarbazine","2617","CN(C)N=NC1=C(NC=N1)C(=O)N","2942"
"mechlorethamine","2618","CN(CCCl)CCCl","4033"
"Fotemustine","2619","CCOP(=O)(C(C)NC(=O)N(CCCl)N=O)OCC","104799"
"carboplatin","2620","C1CC(C1)(C(=O)O)C(=O)O.[Pt]","2567"
"Nedaplatin","2621","C(C(=O)O)O.[NH2-].[NH2-].[Pt+2]","72120"
"Indibulin","2622","C1=CC=C2C(=C1)C(=CN2CC3=CC=C(C=C3)Cl)C(=O)C(=O)NC4=CC=NC=C4","2929"
"colchicine","2623","CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC","6167"
"Demecolcine","2624","CNC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC","220401"
"paclitaxel","2625","CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C","441276"
"Parbendazole","2626","CCCCC1=CC2=C(C=C1)N=C(N2)NC(=O)OC","26596"
"terameprocol","2627","CC(CC1=CC(=C(C=C1)OC)OC)C(C)CC2=CC(=C(C=C2)OC)OC","476861"
"SB-743921","2628","CC1=CC=C(C=C1)C(=O)N(CCCN)C(C2=C(C(=O)C3=C(O2)C=C(C=C3)Cl)CC4=CC=CC=C4)C(C)C","9936388"
"monastrol","2629","CCOC(=O)C1=C(NC(=S)NC1C2=CC(=CC=C2)O)C","2987927"
"1088965-37-0","2630","CC(C)OC1=C(C=C(C=C1)C(=O)NC(CC2=CC=C(C=C2)C3=CN4C=CC=C(C4=N3)C(C)O)CNC(=O)CN(C)C)Cl","46898058"
"pirarubicin","2631","CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)OC6CCCCO6","636397"
"Banoxantrone","2632","C[N+](C)(CCNC1=C2C(=C(C=C1)NCC[N+](C)(C)[O-])C(=O)C3=C(C=CC(=C3C2=O)O)O)[O-]","9955116"
"norfloxacin","2633","CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O","4539"
"ciprofloxacin","2634","C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O","2764"
"actinomycin D","2635","CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C","2019"
"Sodium Danshensu","2636","C1=CC(=C(C=C1CC(C(=O)[O-])O)O)O","21677748"
"Resistomycin","2637","CC1=CC(=O)C2=C(C3=C4C5=C2C1=C(C=C5C(C(=C4C(=O)C=C3O)O)(C)C)O)O","135430323"
"Cidofovir","2638","C1=CN(C(=O)N=C1N)CC(CO)OCP(=O)(O)O","60613"
"acyclovir","2639","C1=NC2=C(N1COCCO)N=C(NC2=O)N","135398513"
"valacyclovir","2640","CC(C)C(C(=O)OCCOCN1C=NC2=C1N=C(NC2=O)N)N","135398742"
"ganciclovir","2641","C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N","135398740"
"Omigapil","2642","CN(CC#C)CC1=CC2=CC=CC=C2OC3=CC=CC=C31","6419718"
"309928-48-1","2643","CS(=O)(=O)N(CC1=CC=CO1)CC(CN2C3=CC=CC=C3C4=CC=CC=C42)O","2888648"
"10074-G5","2644","C1=CC=C(C=C1)C2=CC=CC=C2NC3=CC=C(C4=NON=C34)[N+](=O)[O-]","2836600"
"PD173955","2645","CN1C2=NC(=NC=C2C=C(C1=O)C3=C(C=CC=C3Cl)Cl)NC4=CC(=CC=C4)SC","447077"
"153436-54-5","2646","COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)Br)OC","4705"
"Apatinib","2647","C1CCC(C1)(C#N)C2=CC=C(C=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4","11315474"
"Nintedanib","2648","CN1CCN(CC1)CC(=O)N(C)C2=CC=C(C=C2)N=C(C3=CC=CC=C3)C4=C(NC5=C4C=CC(=C5)C(=O)OC)O","135423438"
"Takeda-6d","2649","C1CC1C(=O)NC2=NC3=C(S2)N=C(C=C3)OC4=CC(=C(C=C4)F)NC(=O)C5=C(C(=CC=C5)C6(CC6)C#N)Cl","25206185"
"Dovitinib","2650","CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=C(C5=C(C=CC=C5F)NC4=O)N","135398510"
"Picropodophyllin","2651","COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O","72435"
"ITD-1","2652","CCOC(=O)C1=C(NC2=C(C1C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)CC(C2)(C)C)C","44135961"
"ASP3026","2653","CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC=NC(=N2)NC3=C(C=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC","25134326"
"GW441756","2654","CN1C=C(C2=CC=CC=C21)C=C3C4=C(C=CC=N4)NC3=O","16219401"
"PIK-90","2655","COC1=C(C2=NC(=NC(=O)C3=CN=CC=C3)N4CCNC4=C2C=C1)OC","135398491"
"944396-88-7","2656","COC1=NC=C(C=C1)NC2=NC(=NC(=C2)C3=CN=C(N=C3)N)N4CCOCC4","53322732"
"372196-67-3","2657","CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)N(C)N=CC2=CN=C3N2C=C(C=C3)Br","56965896"
"GNE-477","2658","CC1=C(SC2=C1N=C(N=C2N3CCOCC3)C4=CN=C(N=C4)N)CN5CCN(CC5)S(=O)(=O)C","25207689"
"GNE-490","2659","CC1=NC(=NC=C1C2=NC3=C(C(=N2)N4CCOCC4)SC(=C3)C(C)(C)O)N","46180666"
"PKI-402","2660","CCN1C2=C(C(=NC(=N2)C3=CC=C(C=C3)NC(=O)NC4=CC=C(C=C4)C(=O)N5CCN(CC5)C)N6CCOCC6)N=N1","44187953"
"938444-93-0","2661","CCNC(=O)NC1=NC2=NC(=CN=C2C=C1)NC3=CC=C(C=C3)C","16048654"
"3-methyladenine","2662","CN1C=NC(=N)C2=C1N=CN2","135398661"
"Copanlisib","2663","COC1=C(C=CC2=C3NCCN3C(=NC(=O)C4=CN=C(N=C4)N)N=C21)OCCCN5CCOCC5","135565596"
"AS-605240","2664","C1=CC2=NC=CN=C2C=C1C=C3C(=O)NC(=O)S3","24906273"
"AS-604850","2665","C1=CC2=C(C=C1C=C3C(=O)NC(=O)S3)OC(O2)(F)F","53394675"
"A-443654","2666","CC1=C2C=C(C=CC2=NN1)C3=CC(=CN=C3)OCC(CC4=CNC5=CC=CC=C54)N","10172943"
"CHEMBL258696","2667","CCN(CC)CCNC(=O)C1=CC2=C(C=C1)N=C(C(=N2)C3=CC=C(C=C3)CN4CCC(CC4)N5C6=CC=CC=C6NC5=O)C7=CC=CC=C7","10240275"
"Akt inhibitor VIII","2668","C1CN(CCC1N2C3=CC=CC=C3NC2=O)CC4=CC=C(C=C4)C5=C(N=C6C=C7C(=NC=N7)C=C6N5)C8=CC=CC=C8","135398501"
"Nsc 23766","2669","CCN(CC)CCCC(C)NC1=NC(=CC(=N1)NC2=CC3=C(C=C2)N=C(C=C3N)C)C","409805"
"SB 202190","2670","C1=CC(=CC=C1C2=NC(=C(N2)C3=CC=NC=C3)C4=CC=C(C=C4)F)O","5169"
"449811-92-1","2671","CN1C2=NC(=NC=C2C=C(C1=O)OC3=C(C=C(C=C3)F)F)NC4CCOCC4","11406590"
"SD-06","2672","C1CN(CCC1C2=C(C(=NN2)C3=CC=C(C=C3)Cl)C4=NC=NC=C4)C(=O)CO","9865587"
"1H-Indole-5-carboxamide","2673","C1=CC2=C(C=CN2)C=C1C(=O)N","14973220"
"445430-58-0","2674","CC1=CC2=C(C=C1)N=C(C3=NC=C(N23)C)NCCN","9813758"
"667463-62-9","2675","C1=CC=C2C(=C1)C(=C(N2)C3=C(NC4=C3C=CC(=C4)Br)O)N=O","448949"
"AT-406","2676","CC(C)CC(=O)N1CCC2CCC(N2C(=O)C(C1)NC(=O)C(C)NC)C(=O)NC(C3=CC=CC=C3)C4=CC=CC=C4","25022340"
"BAM7","2677","CCOC1=CC=CC=C1N=NC2=C(NN(C2=O)C3=NC(=CS3)C4=CC=CC=C4)C","3101542"
"APR-246","2678","COCC1(C(=O)C2CCN1CC2)CO","52918385"
"CHIR-124","2679","C1CN2CCC1C(C2)NC3=C(C(=O)NC4=C3C=C(C=C4)Cl)C5=NC6=CC=CC=C6N5","135399748"
"952021-60-2","2680","CN1C=C(C=N1)C2=C3C=NNC(=O)C4=CC(=CC(=C43)N2)NC(=O)C(C5CCCCC5)N","135565545"
"purvalanol A","2681","CC(C)C(CO)NC1=NC2=C(C(=N1)NC3=CC(=CC=C3)Cl)N=CN2C(C)C","456214"
"BS-181","2682","CC(C)C1=C2N=C(C=C(N2N=C1)NCC3=CC=CC=C3)NCCCCCCN","49867929"
"BMS-265246","2683","CCCCOC1=C(C=NC2=NNC=C12)C(=O)C3=C(C=C(C=C3F)C)F","135402864"
"Indirubin","2684","C1=CC=C2C(=C1)C(=C(N2)O)C3=NC4=CC=CC=C4C3=O","10177"
"BS194","2685","CC(C)C1=C2N=C(C=C(N2N=C1)NCC3=CC=CC=C3)NC(CO)C(CO)O","25125014"
"Cdk/Crk Inhibitor","2686","CC(C)C1=NN(C2=C1C(=O)NC(=N2)CC3=CC=C(C=C3)OCCO)C4=C(C=CC=C4Cl)Cl","135473382"
"164658-13-3","2687","C1=CC(=CC(=C1)Cl)NC2=NC=CC(=N2)C3=CC(=NC=C3)NCCCO","644215"
"314042-01-8","2688","CC1(CC2=C(CO1)SC(=C2C(=O)O)NC(=S)NC(=O)C3=CC=CC=C3)C","1067700"
"as1949490","2689","CC(C1=CC=CC=C1)NC(=O)C2=C(C=CS2)OCC3=CC=C(C=C3)Cl","44473434"
"L-690,330","2690","CC(OC1=CC=C(C=C1)O)(P(=O)(O)O)P(=O)(O)O","132449"
"berberine","2691","COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC","2353"
"hesperadin","2692","CCS(=O)(=O)NC1=CC2=C(C=C1)NC(=C2C(=NC3=CC=C(C=C3)CN4CCCCC4)C5=CC=CC=C5)O","135421442"
"AT9283","2693","C1CC1NC(=O)NC2=C(NN=C2)C3=NC4=C(N3)C=C(C=C4)CN5CCOCC5","135398495"
"405554-55-4","2694","CN(C)CCOC1=CC=C(C=C1)C2=NC(=C(N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=NO)CC5","135564599"
"BIX 02189","2695","CN(C)CC1=CC(=CC=C1)N=C(C2=CC=CC=C2)C3=C(NC4=C3C=CC(=C4)C(=O)N(C)C)O","135659062"
"Pluripotin","2696","CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)C(F)(F)F)N3CC4=CN=C(N=C4N(C3=O)C)NC5=CC(=NN5C)C","12003241"
"CGI-1746","2697","CC1=C(C=CC=C1NC(=O)C2=CC=C(C=C2)C(C)(C)C)C3=CN(C(=O)C(=N3)NC4=CC=C(C=C4)C(=O)N5CCOCC5)C","24857323"
"CHEMBL494027","2698","CC(C)(CN1C2=C(C=C(C=C2)CN3CCOCC3)N=C1NC(=O)C4=CC=C(S4)C5=CNN=C5)O","44573504"
"NCGC00344999-01","2699","CC(C(C)(C)C)NCC1=CC2=C(C=C1)N(C(=N2)NC(=O)C3=CC=C(S3)C4=CNN=C4)CCC5=CC=CC=C5","73265222"
"ML315","2700","C1OC2=C(O1)C=C(C=C2)C3=CN=CN=C3NCC4=CC(=CC(=C4)Cl)Cl","46926514"
"131848-97-0","2701","CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=C5CC(CCN5C6=CC=CC=C64)CN","2404"
